time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
2.74,1.85637436933906,-1.61507576309453,-1,-0.279845974909931,-0.165767956757759,0,-0.102133567485376,-0.0604992542911529,0
2.75,1.85357080291158,-1.61673646762482,-1,-0.280867310584785,-0.16637294930067,0,-0.102133567485376,-0.0604992542911529,0
2.76,1.85075702312736,-1.61840322208054,-1,-0.281888646259639,-0.166977941843582,0,-0.102133567485376,-0.0604992542911529,0
2.77,1.84793302998639,-1.62007602646169,-1,-0.282909981934493,-0.167582934386493,0,-0.102133567485376,-0.0604992542911529,0
2.78,1.84509882348867,-1.62175488076827,-1,-0.283931317609346,-0.168187926929405,0,-0.102133567485376,-0.0604992542911529,0
2.79,1.8422544036342,-1.62343978500028,-1,-0.2849526532842,-0.168792919472317,0,-0.102133567485376,-0.0604992542911529,0
2.8,1.83939977042299,-1.62513073915772,-1,-0.285973988959054,-0.169397912015228,0,-0.102133567485376,-0.0604992542911529,0
2.81,1.83653492385502,-1.62682774324058,-1,-0.286995324633908,-0.17000290455814,0,-0.102133567485376,-0.0604992542911529,0
2.82,1.83365986393031,-1.62853079724888,-1,-0.288016660308761,-0.170607897101051,0,-0.102133567485376,-0.0604992542911529,0
2.83,1.83077459064885,-1.6302399011826,-1,-0.289037995983615,-0.171212889643963,0,-0.102133567485376,-0.0604992542911529,0
2.84,1.82787910401064,-1.63195505504176,-1,-0.290059331658469,-0.171817882186874,0,-0.102133567485376,-0.0604992542911529,0
2.85,1.82497340401568,-1.63367625882634,-1,-0.291080667333323,-0.172422874729786,0,-0.102133567485376,-0.0604992542911529,0
2.86,1.82205749066397,-1.63540351253635,-1,-0.292102003008177,-0.173027867272697,0,-0.102133567485376,-0.0604992542911529,0
2.87,1.81913136395551,-1.6371368161718,-1,-0.29312333868303,-0.173632859815609,0,-0.102133567485376,-0.0604992542911529,0
2.88,1.81619502389031,-1.63887616973267,-1,-0.294144674357884,-0.17423785235852,0,-0.102133567485376,-0.0604992542911529,0
2.89,1.81324847046836,-1.64062157321897,-1,-0.295166010032738,-0.174842844901432,0,-0.102133567485376,-0.0604992542911529,0
2.9,1.81029170368966,-1.6423730266307,-1,-0.296187345707592,-0.175447837444343,0,-0.102133567485376,-0.0604992542911529,0
2.91,1.8073247235542,-1.64413052996785,-1,-0.297208681382445,-0.176052829987255,0,-0.102133567485376,-0.0604992542911529,0
2.92,1.80434753006201,-1.64589408323044,-1,-0.298230017057299,-0.176657822530166,0,-0.102133567485376,-0.0604992542911529,0
2.93,1.80136012321306,-1.64766368641846,-1,-0.299251352732153,-0.177262815073078,0,-0.102133567485376,-0.0604992542911529,0
2.94,1.79836250300736,-1.6494393395319,-1,-0.300272688407007,-0.177867807615989,0,-0.102133567485376,-0.0604992542911529,0
2.95,1.79535466944492,-1.65122104257078,-1,-0.30129402408186,-0.178472800158901,0,-0.102133567485376,-0.0604992542911529,0
2.96,1.79233662252573,-1.65300879553508,-1,-0.302315359756714,-0.179077792701813,0,-0.102133567485376,-0.0604992542911529,0
2.97,1.78930836224978,-1.65480259842481,-1,-0.303336695431568,-0.179682785244724,0,-0.102133567485376,-0.0604992542911529,0
2.98,1.78626988861709,-1.65660245123997,-1,-0.304358031106422,-0.180287777787636,0,-0.102133567485376,-0.0604992542911529,0
2.99,1.78322120162766,-1.65840835398057,-1,-0.305379366781275,-0.180892770330547,0,-0.102133567485376,-0.0604992542911529,0
3,1.78016230128147,-1.66022030664659,-1,-0.306400702456129,-0.181497762873459,0,-0.102133567485376,-0.0604992542911529,0
3.01,1.77709318757853,-1.66203830923803,-1,-0.307422038130983,-0.18210275541637,0,-0.102133567485376,-0.0604992542911529,0
3.02,1.77401386051885,-1.66386236175491,-1,-0.308443373805837,-0.182707747959282,0,-0.102133567485376,-0.0604992542911529,0
3.03,1.77092432010242,-1.66569246419722,-1,-0.30946470948069,-0.183312740502193,0,-0.102133567485376,-0.0604992542911529,0
3.04,1.76782456632924,-1.66752861656496,-1,-0.310486045155544,-0.183917733045105,0,-0.102133567485376,-0.0604992542911529,0
3.05,1.76471459919931,-1.66937081885812,-1,-0.311507380830398,-0.184522725588016,0,-0.102133567485376,-0.0604992542911529,0
3.06,1.76159441871263,-1.67121907107672,-1,-0.312528716505252,-0.185127718130928,0,-0.102133567485376,-0.0604992542911529,0
3.07,1.7584640248692,-1.67307337322074,-1,-0.313550052180106,-0.185732710673839,0,-0.102133567485376,-0.0604992542911529,0
3.08,1.75532341766903,-1.67493372529019,-1,-0.314571387854959,-0.186337703216751,0,-0.102133567485376,-0.0604992542911529,0
3.09,1.7521725971121,-1.67680012728508,-1,-0.315592723529813,-0.186942695759662,0,-0.102133567485376,-0.0604992542911529,0
3.1,1.74901156319843,-1.67867257920539,-1,-0.316614059204667,-0.187547688302574,0,-0.102133567485376,-0.0604992542911529,0
3.11,1.74584031592801,-1.68055108105113,-1,-0.317635394879521,-0.188152680845485,0,-0.102133567485376,-0.0604992542911529,0
3.12,1.74265885530084,-1.6824356328223,-1,-0.318656730554374,-0.188757673388397,0,-0.102133567485376,-0.0604992542911529,0
3.13,1.73946718131692,-1.68432623451889,-1,-0.319678066229228,-0.189362665931309,0,-0.102133567485376,-0.0604992542911529,0
3.14,1.73626529397625,-1.68622288614092,-1,-0.320699401904082,-0.18996765847422,0,-0.102133567485376,-0.0604992542911529,0
3.15,1.73305319327884,-1.68812558768838,-1,-0.321720737578936,-0.190572651017132,0,-0.102133567485376,-0.0604992542911529,0
3.16,1.72983087922468,-1.69003433916127,-1,-0.322742073253789,-0.191177643560043,0,-0.102133567485376,-0.0604992542911529,0
3.17,1.72659835181376,-1.69194914055958,-1,-0.323763408928643,-0.191782636102955,0,-0.102133567485376,-0.0604992542911529,0
3.18,1.7233556110461,-1.69386999188332,-1,-0.324784744603497,-0.192387628645866,0,-0.102133567485376,-0.0604992542911529,0
3.19,1.72010265692169,-1.6957968931325,-1,-0.325806080278351,-0.192992621188778,0,-0.102133567485376,-0.0604992542911529,0
3.2,1.71683948944054,-1.6977298443071,-1,-0.326827415953205,-0.193597613731689,0,-0.102133567485376,-0.0604992542911529,0
3.21,1.71356610860263,-1.69966884540713,-1,-0.327848751628058,-0.194202606274601,0,-0.102133567485376,-0.0604992542911529,0
3.22,1.71028251440797,-1.70161389643259,-1,-0.328870087302912,-0.194807598817512,0,-0.102133567485376,-0.0604992542911529,0
3.23,1.70698870685657,-1.70356499738348,-1,-0.329891422977766,-0.195412591360424,0,-0.102133567485376,-0.0604992542911529,0
3.24,1.70368468594842,-1.7055221482598,-1,-0.33091275865262,-0.196017583903335,0,-0.102133567485376,-0.0604992542911529,0
3.25,1.70037045168352,-1.70748534906155,-1,-0.331934094327473,-0.196622576446247,0,-0.102133567485376,-0.0604992542911529,0
3.26,1.69704600406187,-1.70945459978873,-1,-0.332955430002327,-0.197227568989158,0,-0.102133567485376,-0.0604992542911529,0
3.27,1.69371134308347,-1.71142990044133,-1,-0.333976765677181,-0.19783256153207,0,-0.102133567485376,-0.0604992542911529,0
3.28,1.69036646874833,-1.71341125101937,-1,-0.334998101352035,-0.198437554074981,0,-0.102133567485376,-0.0604992542911529,0
3.29,1.68701138105643,-1.71539865152283,-1,-0.336019437026888,-0.199042546617893,0,-0.102133567485376,-0.0604992542911529,0
3.3,1.68364608000779,-1.71739210195172,-1,-0.337040772701742,-0.199647539160805,0,-0.102133567485376,-0.0604992542911529,0
3.31,1.6802705656024,-1.71939160230605,-1,-0.338062108376596,-0.200252531703716,0,-0.102133567485376,-0.0604992542911529,0
3.32,1.67688483784026,-1.7213971525858,-1,-0.33908344405145,-0.200857524246628,0,-0.102133567485376,-0.0604992542911529,0
3.33,1.67348889672137,-1.72340875279098,-1,-0.340104779726303,-0.201462516789539,0,-0.102133567485376,-0.0604992542911529,0
3.34,1.67008274224573,-1.72542640292159,-1,-0.341126115401157,-0.202067509332451,0,-0.102133567485376,-0.0604992542911529,0
3.35,1.66666637441334,-1.72745010297763,-1,-0.342147451076011,-0.202672501875362,0,-0.102133567485376,-0.0604992542911529,0
3.36,1.66323979322421,-1.7294798529591,-1,-0.343168786750865,-0.203277494418274,0,-0.102133567485376,-0.0604992542911529,0
3.37,1.65980299867833,-1.73151565286599,-1,-0.344190122425719,-0.203882486961185,0,-0.102133567485376,-0.0604992542911529,0
3.38,1.6563559907757,-1.73355750269832,-1,-0.345211458100572,-0.204487479504097,0,-0.102133567485376,-0.0604992542911529,0
3.39,1.65289876951632,-1.73560540245608,-1,-0.346232793775426,-0.205092472047008,0,-0.102133567485376,-0.0604992542911529,0
3.4,1.64943133490019,-1.73765935213926,-1,-0.34725412945028,-0.20569746458992,0,-0.102133567485376,-0.0604992542911529,0
3.41,1.64595368692731,-1.73971935174787,-1,-0.348275465125134,-0.206302457132831,0,-0.102133567485376,-0.0604992542911529,0
