time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
3.42,1.48822756203145,-1.92915362388631,-1,0.257912287037927,0.0966324435712779,0,0.0754129494262943,0.028255100459438,0
3.43,1.4908104555493,-1.92818588669557,-1,0.25866641653219,0.0969149945758723,0,0.0754129494262943,0.028255100459438,0
3.44,1.4934008903621,-1.92721532399479,-1,0.259420546026452,0.0971975455804667,0,0.0754129494262943,0.028255100459438,0
3.45,1.49599886646983,-1.92624193578397,-1,0.260174675520715,0.0974800965850611,0,0.0754129494262943,0.028255100459438,0
3.46,1.49860438387251,-1.92526572206309,-1,0.260928805014978,0.0977626475896554,0,0.0754129494262943,0.028255100459438,0
3.47,1.50121744257013,-1.92428668283217,-1,0.261682934509241,0.0980451985942498,0,0.0754129494262943,0.028255100459438,0
3.48,1.5038380425627,-1.92330481809121,-1,0.262437064003504,0.0983277495988442,0,0.0754129494262943,0.028255100459438,0
3.49,1.5064661838502,-1.9223201278402,-1,0.263191193497767,0.0986103006034386,0,0.0754129494262943,0.028255100459438,0
3.5,1.50910186643265,-1.92133261207914,-1,0.26394532299203,0.0988928516080329,0,0.0754129494262943,0.028255100459438,0
3.51,1.51174509031004,-1.92034227080803,-1,0.264699452486293,0.0991754026126273,0,0.0754129494262943,0.028255100459438,0
3.52,1.51439585548238,-1.91934910402689,-1,0.265453581980556,0.0994579536172217,0,0.0754129494262943,0.028255100459438,0
3.53,1.51705416194965,-1.91835311173569,-1,0.266207711474819,0.0997405046218161,0,0.0754129494262943,0.028255100459438,0
3.54,1.51972000971187,-1.91735429393445,-1,0.266961840969082,0.10002305562641,0,0.0754129494262943,0.028255100459438,0
3.55,1.52239339876904,-1.91635265062316,-1,0.267715970463345,0.100305606631005,0,0.0754129494262943,0.028255100459438,0
3.56,1.52507432912114,-1.91534818180183,-1,0.268470099957608,0.100588157635599,0,0.0754129494262943,0.028255100459438,0
3.57,1.52776280076819,-1.91434088747045,-1,0.269224229451871,0.100870708640194,0,0.0754129494262943,0.028255100459438,0
3.58,1.53045881371018,-1.91333076762903,-1,0.269978358946134,0.101153259644788,0,0.0754129494262943,0.028255100459438,0
3.59,1.53316236794711,-1.91231782227755,-1,0.270732488440397,0.101435810649382,0,0.0754129494262943,0.028255100459438,0
3.6,1.53587346347899,-1.91130205141604,-1,0.27148661793466,0.101718361653977,0,0.0754129494262943,0.028255100459438,0
3.61,1.5385921003058,-1.91028345504447,-1,0.272240747428923,0.102000912658571,0,0.0754129494262943,0.028255100459438,0
3.62,1.54131827842756,-1.90926203316287,-1,0.272994876923185,0.102283463663166,0,0.0754129494262943,0.028255100459438,0
3.63,1.54405199784427,-1.90823778577121,-1,0.273749006417448,0.10256601466776,0,0.0754129494262943,0.028255100459438,0
3.64,1.54679325855591,-1.90721071286951,-1,0.274503135911711,0.102848565672354,0,0.0754129494262943,0.028255100459438,0
3.65,1.5495420605625,-1.90618081445776,-1,0.275257265405974,0.103131116676949,0,0.0754129494262943,0.028255100459438,0
3.66,1.55229840386403,-1.90514809053597,-1,0.276011394900237,0.103413667681543,0,0.0754129494262943,0.028255100459438,0
3.67,1.55506228846051,-1.90411254110413,-1,0.2767655243945,0.103696218686137,0,0.0754129494262943,0.028255100459438,0
3.68,1.55783371435192,-1.90307416616225,-1,0.277519653888763,0.103978769690732,0,0.0754129494262943,0.028255100459438,0
3.69,1.56061268153828,-1.90203296571032,-1,0.278273783383026,0.104261320695326,0,0.0754129494262943,0.028255100459438,0
3.7,1.56339919001958,-1.90098893974834,-1,0.279027912877289,0.104543871699921,0,0.0754129494262943,0.028255100459438,0
3.71,1.56619323979583,-1.89994208827632,-1,0.279782042371552,0.104826422704515,0,0.0754129494262943,0.028255100459438,0
3.72,1.56899483086701,-1.89889241129425,-1,0.280536171865815,0.105108973709109,0,0.0754129494262943,0.028255100459438,0
3.73,1.57180396323314,-1.89783990880214,-1,0.281290301360078,0.105391524713704,0,0.0754129494262943,0.028255100459438,0
3.74,1.57462063689422,-1.89678458079998,-1,0.282044430854341,0.105674075718298,0,0.0754129494262943,0.028255100459438,0
3.75,1.57744485185023,-1.89572642728777,-1,0.282798560348604,0.105956626722892,0,0.0754129494262943,0.028255100459438,0
3.76,1.58027660810119,-1.89466544826552,-1,0.283552689842867,0.106239177727487,0,0.0754129494262943,0.028255100459438,0
3.77,1.58311590564709,-1.89360164373322,-1,0.28430681933713,0.106521728732081,0,0.0754129494262943,0.028255100459438,0
3.78,1.58596274448793,-1.89253501369088,-1,0.285060948831393,0.106804279736676,0,0.0754129494262943,0.028255100459438,0
3.79,1.58881712462372,-1.89146555813849,-1,0.285815078325656,0.10708683074127,0,0.0754129494262943,0.028255100459438,0
3.8,1.59167904605444,-1.89039327707605,-1,0.286569207819918,0.107369381745864,0,0.0754129494262943,0.028255100459438,0
3.81,1.59454850878011,-1.88931817050357,-1,0.287323337314181,0.107651932750459,0,0.0754129494262943,0.028255100459438,0
3.82,1.59742551280073,-1.88824023842104,-1,0.288077466808444,0.107934483755053,0,0.0754129494262943,0.028255100459438,0
3.83,1.60031005811628,-1.88715948082847,-1,0.288831596302707,0.108217034759647,0,0.0754129494262943,0.028255100459438,0
3.84,1.60320214472678,-1.88607589772585,-1,0.28958572579697,0.108499585764242,0,0.0754129494262943,0.028255100459438,0
3.85,1.60610177263222,-1.88498948911319,-1,0.290339855291233,0.108782136768836,0,0.0754129494262943,0.028255100459438,0
3.86,1.60900894183261,-1.88390025499047,-1,0.291093984785496,0.109064687773431,0,0.0754129494262943,0.028255100459438,0
3.87,1.61192365232793,-1.88280819535772,-1,0.291848114279759,0.109347238778025,0,0.0754129494262943,0.028255100459438,0
3.88,1.6148459041182,-1.88171331021491,-1,0.292602243774022,0.109629789782619,0,0.0754129494262943,0.028255100459438,0
3.89,1.61777569720341,-1.88061559956207,-1,0.293356373268285,0.109912340787214,0,0.0754129494262943,0.028255100459438,0
3.9,1.62071303158357,-1.87951506339917,-1,0.294110502762548,0.110194891791808,0,0.0754129494262943,0.028255100459438,0
3.91,1.62365790725866,-1.87841170172623,-1,0.294864632256811,0.110477442796403,0,0.0754129494262943,0.028255100459438,0
3.92,1.6266103242287,-1.87730551454324,-1,0.295618761751074,0.110759993800997,0,0.0754129494262943,0.028255100459438,0
3.93,1.62957028249368,-1.87619650185021,-1,0.296372891245337,0.111042544805591,0,0.0754129494262943,0.028255100459438,0
3.94,1.63253778205361,-1.87508466364713,-1,0.2971270207396,0.111325095810186,0,0.0754129494262943,0.028255100459438,0
3.95,1.63551282290848,-1.87396999993401,-1,0.297881150233863,0.11160764681478,0,0.0754129494262943,0.028255100459438,0
3.96,1.63849540505829,-1.87285251071083,-1,0.298635279728126,0.111890197819374,0,0.0754129494262943,0.028255100459438,0
3.97,1.64148552850304,-1.87173219597762,-1,0.299389409222388,0.112172748823969,0,0.0754129494262943,0.028255100459438,0
3.98,1.64448319324273,-1.87060905573435,-1,0.300143538716651,0.112455299828563,0,0.0754129494262943,0.028255100459438,0
3.99,1.64748839927737,-1.86948308998105,-1,0.300897668210914,0.112737850833158,0,0.0754129494262943,0.028255100459438,0
4,1.65050114660695,-1.86835429871769,-1,0.301651797705177,0.113020401837752,0,0.0754129494262943,0.028255100459438,0
4.01,1.65352143523148,-1.86722268194429,-1,0.30240592719944,0.113302952842346,0,0.0754129494262943,0.028255100459438,0
4.02,1.65654926515094,-1.86608823966084,-1,0.303160056693703,0.113585503846941,0,0.0754129494262943,0.028255100459438,0
4.03,1.65958463636535,-1.86495097186735,-1,0.303914186187966,0.113868054851535,0,0.0754129494262943,0.028255100459438,0
4.04,1.6626275488747,-1.86381087856381,-1,0.304668315682229,0.114150605856129,0,0.0754129494262943,0.028255100459438,0
4.05,1.66567800267899,-1.86266795975023,-1,0.305422445176492,0.114433156860724,0,0.0754129494262943,0.028255100459438,0
4.06,1.66873599777823,-1.8615222154266,-1,0.306176574670755,0.114715707865318,0,0.0754129494262943,0.028255100459438,0
4.07,1.67180153417241,-1.86037364559292,-1,0.306930704165018,0.114998258869913,0,0.0754129494262943,0.028255100459438,0
4.08,1.67487461186153,-1.8592222502492,-1,0.307684833659281,0.115280809874507,0,0.0754129494262943,0.028255100459438,0
4.09,1.67795523084559,-1.85806802939543,-1,0.308438963153544,0.115563360879101,0,0.0754129494262943,0.028255100459438,0
4.1,1.6810433911246,-1.85691098303162,-1,0.309193092647807,0.115845911883696,0,0.0754129494262943,0.028255100459438,0
4.11,1.68413909269855,-1.85575111115776,-1,0.30994722214207,0.11612846288829,0,0.0754129494262943,0.028255100459438,0
4.12,1.68724233556744,-1.85458841377385,-1,0.310701351636333,0.116411013892885,0,0.0754129494262943,0.028255100459438,0
4.13,1.69035311973128,-1.8534228908799,-1,0.311455481130596,0.116693564897479,0,0.0754129494262943,0.028255100459438,0
4.14,1.69347144519005,-1.8522545424759,-1,0.312209610624858,0.116976115902073,0,0.0754129494262943,0.028255100459438,0
4.15,1.69659731194377,-1.85108336856186,-1,0.312963740119121,0.117258666906668,0,0.0754129494262943,0.028255100459438,0
4.16,1.69973071999244,-1.84990936913777,-1,0.313717869613384,0.117541217911262,0,0.0754129494262943,0.028255100459438,0
4.17,1.70287166933604,-1.84873254420364,-1,0.314471999107647,0.117823768915856,0,0.0754129494262943,0.028255100459438,0
4.18,1.70602015997459,-1.84755289375945,-1,0.31522612860191,0.118106319920451,0,0.0754129494262943,0.028255100459438,0
4.19,1.70917619190808,-1.84637041780523,-1,0.315980258096173,0.118388870925045,0,0.0754129494262943,0.028255100459438,0
4.2,1.71233976513651,-1.84518511634095,-1,0.316734387590436,0.11867142192964,0,0.0754129494262943,0.028255100459438,0
4.21,1.71551087965989,-1.84399698936663,-1,0.317488517084699,0.118953972934234,0,0.0754129494262943,0.028255100459438,0
4.22,1.71868953547821,-1.84280603688227,-1,0.318242646578962,0.119236523938828,0,0.0754129494262943,0.028255100459438,0
4.23,1.72187573259147,-1.84161225888786,-1,0.318996776073225,0.119519074943423,0,0.0754129494262943,0.028255100459438,0
4.24,1.72506947099967,-1.8404156553834,-1,0.319750905567488,0.119801625948017,0,0.0754129494262943,0.028255100459438,0
4.25,1.72827075070282,-1.8392162263689,-1,0.320505035061751,0.120084176952611,0,0.0754129494262943,0.028255100459438,0
4.26,1.73147957170091,-1.83801397184435,-1,0.321259164556014,0.120366727957206,0,0.0754129494262943,0.028255100459438,0
4.27,1.73469593399394,-1.83680889180975,-1,0.322013294050277,0.1206492789618,0,0.0754129494262943,0.028255100459438,0
4.28,1.73791983758191,-1.83560098626511,-1,0.32276742354454,0.120931829966395,0,0.0754129494262943,0.028255100459438,0
4.29,1.74115128246483,-1.83439025521042,-1,0.323521553038803,0.121214380970989,0,0.0754129494262943,0.028255100459438,0
4.3,1.74439026864269,-1.83317669864569,-1,0.324275682533066,0.121496931975583,0,0.0754129494262943,0.028255100459438,0
4.31,1.74763679611549,-1.83196031657091,-1,0.325029812027329,0.121779482980178,0,0.0754129494262943,0.028255100459438,0
4.32,1.75089086488324,-1.83074110898609,-1,0.325783941521592,0.122062033984772,0,0.0754129494262943,0.028255100459438,0
4.33,1.75415247494592,-1.82951907589122,-1,0.326538071015854,0.122344584989366,0,0.0754129494262943,0.028255100459438,0
4.34,1.75742162630355,-1.8282942172863,-1,0.327292200510117,0.122627135993961,0,0.0754129494262943,0.028255100459438,0
4.35,1.76069831895613,-1.82706653317134,-1,0.32804633000438,0.122909686998555,0,0.0754129494262943,0.028255100459438,0
4.36,1.76398255290364,-1.82583602354633,-1,0.328800459498643,0.12319223800315,0,0.0754129494262943,0.028255100459438,0
4.37,1.7672743281461,-1.82460268841128,-1,0.329554588992906,0.123474789007744,0,0.0754129494262943,0.028255100459438,0
4.38,1.7705736446835,-1.82336652776617,-1,0.330308718487169,0.123757340012338,0,0.0754129494262943,0.028255100459438,0
4.39,1.77388050251584,-1.82212754161103,-1,0.331062847981432,0.124039891016933,0,0.0754129494262943,0.028255100459438,0
4.4,1.77719490164313,-1.82088572994584,-1,0.331816977475695,0.124322442021527,0,0.0754129494262943,0.028255100459438,0
4.41,1.78051684206536,-1.8196410927706,-1,0.332571106969958,0.124604993026122,0,0.0754129494262943,0.028255100459438,0
4.42,1.78384632378253,-1.81839363008531,-1,0.333325236464221,0.124887544030716,0,0.0754129494262943,0.028255100459438,0
4.43,1.78718334679464,-1.81714334188998,-1,0.334079365958484,0.12517009503531,0,0.0754129494262943,0.028255100459438,0
4.44,1.7905279111017,-1.81589022818461,-1,0.334833495452747,0.125452646039905,0,0.0754129494262943,0.028255100459438,0
4.45,1.79388001670369,-1.81463428896919,-1,0.33558762494701,0.125735197044499,0,0.0754129494262943,0.028255100459438,0
4.46,1.79723966360064,-1.81337552424372,-1,0.336341754441273,0.126017748049093,0,0.0754129494262943,0.028255100459438,0
4.47,1.80060685179252,-1.8121139340082,-1,0.337095883935536,0.126300299053688,0,0.0754129494262943,0.028255100459438,0
4.48,1.80398158127935,-1.81084951826264,-1,0.337850013429799,0.126582850058282,0,0.0754129494262943,0.028255100459438,0
